# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.9461,0.973679,0.670735,3,7,0,29.9577,-0.311462
-29.2253,1,1.03394,2,3,0,29.8494,-0.0455868
-29.2253,0.502492,1.68528,1,1,0,29.866,-0.0455868
-29.2511,0.994525,0.857888,1,3,0,29.2804,0.00774929
-29.459,0.930924,1.37341,1,1,0,29.4591,0.109806
-30.5213,0.460009,1.88838,2,3,0,30.7331,-0.402957
-29.5708,0.992536,0.882886,2,3,0,30.6559,-0.228869
-29.2281,0.945839,1.39399,2,3,0,29.8443,-0.0262365
-29.3134,0.941377,1.96979,1,1,0,29.3152,-0.136898
-29.3564,0.417724,2.7439,1,3,0,29.377,0.0714439
-29.5201,0.926285,1.18636,2,3,0,29.9526,0.128633
-29.5449,0.996183,1.59657,2,3,0,29.5528,-0.221774
-30.2705,0.438005,2.49681,1,1,0,30.3904,0.280177
-29.3298,1,1.14569,2,3,0,30.0651,-0.145277
-29.3298,0.519288,1.80048,1,1,0,29.8987,-0.145277
-29.2486,0.927465,0.99548,2,3,0,29.9763,-0.0912877
-29.2486,0.258892,1.33252,1,3,0,33.1963,-0.0912877
-29.5605,0.98067,0.425698,2,7,0,30.2983,0.140015
-30.8239,0.888974,0.6389,2,5,0,32.3453,-0.442764
-29.9242,0.951022,0.786289,2,5,0,31.8156,0.22126
-29.2484,0.960271,1.09997,1,3,0,30.2084,-0.0910831
-29.3095,0.973102,1.56307,1,1,0,29.3177,-0.134801
-29.3095,0.0555518,2.27256,1,1,0,30.4047,-0.134801
-29.3128,0.999854,0.492731,1,1,0,29.3152,-0.136581
-29.8639,0.926845,0.758444,2,3,0,30.2643,-0.295693
-30.7045,0.85759,1.00074,1,1,0,30.7055,-0.427548
-29.7381,1,1.14332,1,1,0,30.4807,-0.269442
-29.5399,1,1.74094,2,3,0,29.6844,-0.220371
-29.5399,8.49006e-20,2.63962,1,1,0,34.5293,-0.220371
-29.2352,0.999044,0.535494,2,7,0,29.609,-0.0744829
-29.2364,0.99995,0.81165,2,3,0,29.2372,-0.0764032
-29.3021,0.986418,1.22736,1,3,0,29.3025,-0.1307
-29.4444,0.879966,1.79962,2,3,0,29.5258,0.104952
-29.4444,0.132239,2.1319,1,1,0,29.9711,0.104952
-29.2259,1,0.582644,2,7,0,29.4309,-0.0350729
-29.2368,0.996972,0.875399,3,7,0,29.2615,-0.00907412
-29.7951,0.659496,1.3025,2,3,0,31.3782,-0.281695
-29.89,0.982634,1.00593,1,1,0,29.9684,-0.300795
-29.5637,1,1.44962,2,3,0,29.8649,-0.226969
-29.3331,1,2.15235,1,1,0,29.3703,0.0607756
-29.3331,6.63768e-07,3.18426,1,1,0,29.8234,0.0607756
-29.7233,0.958179,0.703969,2,5,0,30.0575,-0.266147
-29.7836,0.989824,0.963694,1,1,0,29.8498,-0.279277
-30.1111,0.890025,1.39621,1,1,0,30.2701,-0.340595
-29.7323,1,1.67255,2,3,0,30.127,-0.268163
-29.2421,1,2.45563,1,1,0,29.4132,-0.0840439
-29.2421,0.713859,3.59337,1,1,0,29.3245,-0.0840439
-29.2421,1.81997e-13,3.08811,1,1,0,31.3008,-0.0840439
-29.2253,0.998444,0.713993,2,5,0,29.2702,-0.0431953
-29.2657,0.995125,1.0421,2,3,0,29.2683,-0.1066
-29.6525,0.851872,1.50698,1,1,0,29.6573,-0.249685
-29.6525,0.493541,1.67439,1,1,0,30.5557,-0.249685
-29.3725,0.939637,0.971445,3,7,0,30.2415,0.0782639
-29.3725,0.612887,1.26553,1,3,0,30.9132,0.0782639
-29.4272,0.919432,0.914709,1,3,0,30.2199,-0.185102
-29.8313,0.907528,1.14706,1,1,0,29.8334,-0.289149
-33.2099,0.29572,1.40566,1,1,0,33.2441,-0.674124
-33.6652,0.990795,0.580507,2,3,0,33.7545,-0.709205
-30.0943,1,0.825027,3,7,0,33.2952,0.251682
-29.7393,1,1.18842,1,1,0,30.0711,0.183632
-29.8081,0.988025,1.70703,2,3,0,29.8553,-0.284404
-29.5701,1,2.39447,1,1,0,29.5737,0.142615
-29.5544,0.333333,3.42068,1,3,0,29.749,-0.224412
-29.4084,1,1.53297,1,1,0,29.5617,-0.178318
-29.2287,1,2.18765,1,1,0,29.2923,-0.0615007
-29.2287,0.891441,3.11363,1,1,0,29.2305,-0.0615007
-29.2287,0.208163,3.66883,1,1,0,29.2621,-0.0615007
-29.2257,1,1.34262,1,1,0,29.2277,-0.0495848
-29.2525,0.98234,1.9068,1,1,0,29.253,0.00917895
-29.246,0.845495,2.6214,1,3,0,29.2465,-0.0885575
-29.3242,0.890354,2.85266,1,1,0,29.3623,0.0563983
-29.3242,2.05513e-05,3.34603,1,1,0,30.649,0.0563983
